Time,101 (C),102 (C),103 (C),104 (C),105 (C),106 (C),107 (C),108 (C),109 (C),110 (C),111 (C),112 (C),113 (C),114 (C),115 (C),Temp,%RH
118.25,30.87689,30.852842,30.838892,30.912974,30.833606,30.703006,30.984507,30.570122,30.609916,27.197047,27.11064,26.817938,26.89948,27.339373,26.871918,26.4,42.203244
118.5,30.874811,30.987925,30.824306,30.909858,30.836722,30.694692,30.951253,30.545167,30.616149,27.169002,27.060773,26.826259,26.879753,27.394403,26.894763,26.4,42.088604
118.75,30.87689,30.905836,30.819096,30.918167,30.836722,30.716515,30.957488,30.550366,30.626538,27.141996,27.060773,26.796096,26.836144,27.405824,26.863611,26.4,41.859324
119,30.885207,30.899601,30.810761,30.90155,30.823222,30.716515,30.942939,30.542047,30.607838,27.169002,27.055578,26.784655,26.877676,27.407901,26.871918,26.4,42.203244
119.25,30.874811,30.864272,30.815971,30.860006,30.803493,30.714437,30.949174,30.533729,30.59641,27.208472,27.09194,26.801297,26.901557,27.389211,26.856342,26.4,42.088604
119.5,30.866494,30.952596,30.790965,30.868314,30.765072,30.689496,30.932547,30.53061,30.59641,27.197047,27.102329,26.812738,26.896366,27.372598,26.883341,26.4,42.088604
119.75,30.858178,30.880898,30.788881,30.866237,30.773379,30.691574,30.92943,30.533729,30.579788,27.169002,27.100251,26.8325,26.89948,27.405824,26.908262,26.4,42.088604
120,30.763574,30.864272,30.78263,30.874546,30.789994,30.689496,30.921116,30.53061,30.579788,27.191853,27.127262,26.859542,26.921285,27.344564,26.958106,26.4,42.547164
120.25,30.791643,30.855959,30.77742,30.84962,30.786878,30.686378,30.917998,30.500455,30.571476,27.205356,27.122068,26.881384,26.907787,27.369483,26.979912,26.4,42.776444
120.5,30.766693,30.852842,30.790965,30.838195,30.773379,30.639614,30.901371,30.483819,30.563165,27.166924,27.097134,26.864743,26.921285,27.352871,26.911378,26.4,42.891084
120.75,30.778128,30.831021,30.759708,30.838195,30.757803,30.639614,30.909685,30.4755,30.545504,27.176273,27.092979,26.854342,26.912978,27.374675,26.904109,26.4,43.120364
121,30.821792,30.844529,30.756582,30.844427,30.739112,30.656242,30.899293,30.481739,30.567321,27.192892,27.104407,26.848101,26.91817,27.438011,26.89061,26.4,43.235004
121.25,30.780208,30.823747,30.747205,30.820539,30.749496,30.634418,30.893058,30.471341,30.566282,27.177311,27.130379,26.841861,26.91194,27.417245,26.895802,26.4,43.120364
121.5,30.791643,30.829982,30.76075,30.817423,30.744304,30.634418,30.87747,30.460943,30.544465,27.180428,27.052462,26.843941,26.90571,27.351832,26.887494,26.4,42.317884
121.75,30.766693,30.789457,30.711781,30.811191,30.748458,30.622987,30.880587,30.467182,30.54966,27.147189,27.062851,26.860582,26.930629,27.419322,26.930069,26.4,42.317884
122,30.728228,30.791535,30.69511,30.790419,30.72769,30.631301,30.882666,30.452625,30.545504,27.135763,27.027528,26.846021,26.896366,27.340411,26.914493,26.4,42.088604
122.25,30.717832,30.770753,30.690943,30.789381,30.722498,30.609478,30.868117,30.456784,30.557971,27.176273,27.084668,26.83666,26.912978,27.379866,26.917608,26.4,42.547164
122.5,30.736544,30.784261,30.687817,30.761339,30.692384,30.614674,30.862921,30.470301,30.536154,27.198085,27.128301,26.848101,26.915055,27.366369,26.925915,26.4,42.203244
122.75,30.72303,30.765558,30.690943,30.75303,30.70796,30.614674,30.866038,30.450545,30.527843,27.189776,27.092979,26.859542,26.931668,27.388173,26.909301,26.4,42.317884
123,30.726148,30.729189,30.674272,30.769647,30.697576,30.586615,30.854607,30.42351,30.524726,27.184582,27.081551,26.856422,26.893251,27.379866,26.919685,26.4,42.432524
123.25,30.686644,30.77387,30.671147,30.744721,30.689269,30.598046,30.835902,30.42559,30.504987,27.176273,27.07324,26.856422,26.851719,27.349756,26.879187,26.4,42.776444
123.5,30.681446,30.740619,30.652392,30.758223,30.644618,30.589733,30.82447,30.412072,30.502909,27.151344,27.062851,26.817938,26.909863,27.333143,26.872957,26.4,43.235004
123.75,30.703277,30.734385,30.657602,30.739528,30.659155,30.564792,30.841098,30.412072,30.513298,27.151344,27.054539,26.748252,26.888059,27.369483,26.872957,26.4,43.808204
124,30.692881,30.723994,30.668021,30.733296,30.65604,30.5544,30.835902,30.403754,30.48317,27.123299,27.00675,26.829379,26.881829,27.358062,26.842843,26.4,43.235004
124.25,30.673129,30.723994,30.654476,30.719795,30.664347,30.581419,30.813039,30.387117,30.48317,27.131609,27.046228,26.814818,26.879753,27.327951,26.85115,26.4,42.547164
124.5,30.681446,30.723994,30.637806,30.739528,30.652925,30.5544,30.819274,30.395436,30.480053,27.143034,27.043112,26.848101,26.881829,27.361177,26.85115,26.4,41.859324
124.75,30.659614,30.712563,30.632596,30.7011,30.650848,30.5544,30.816157,30.390237,30.463431,27.137841,27.051423,26.83146,26.884944,27.369483,26.872957,26.4,42.317884
125,30.662733,30.712563,30.6128,30.72291,30.634234,30.531538,30.796412,30.368401,30.456159,27.137841,27.059734,26.83458,26.906749,27.374675,26.887494,26.4,42.088604
125.25,30.679366,30.726072,30.6128,30.681366,30.631118,30.529459,30.777706,30.376719,30.444731,27.148228,27.076356,26.861623,26.929591,27.379866,26.889571,26.4,42.088604
125.5,30.654416,30.702172,30.6128,30.703177,30.63631,30.523224,30.79953,30.356963,30.461353,27.167963,27.076356,26.909467,26.937898,27.379866,26.895802,26.4,42.203244
125.75,30.67105,30.702172,30.644057,30.686559,30.617619,30.521146,30.78602,30.356963,30.441614,27.176273,27.10129,26.878264,26.91817,27.361177,26.904109,26.4,41.744684
126,30.637782,30.69386,30.604465,30.681366,30.603082,30.523224,30.777706,30.343446,30.441614,27.17835,27.095057,26.889705,26.890136,27.336258,26.895802,26.4,42.661804
126.25,30.648178,30.69386,30.599255,30.676173,30.606197,30.523224,30.779785,30.351764,30.414603,27.131609,27.015061,26.83146,26.901557,27.336258,26.879187,26.4,43.578924
126.5,30.639862,30.662687,30.607591,30.673058,30.611389,30.496205,30.771471,30.340326,30.433303,27.167963,27.071162,26.817938,26.868331,27.361177,26.856342,26.4,43.808204
126.75,30.629466,30.660608,30.579459,30.659556,30.611389,30.493087,30.744452,30.335127,30.431225,27.126415,27.018178,26.796096,26.865217,27.313415,26.829344,26.4,43.349644
127,30.621149,30.679312,30.582585,30.648131,30.58439,30.479578,30.744452,30.315371,30.364735,27.054745,26.993244,26.789856,26.851719,27.303032,26.837651,26.4,42.776444
127.25,30.631545,30.657491,30.585711,30.651247,30.587506,30.481656,30.74757,30.32057,30.474859,27.139918,27.0348,26.812738,26.871446,27.319645,26.826229,26.4,42.432524
127.5,30.601396,30.670999,30.57425,30.667865,30.592698,30.479578,30.741334,30.298734,30.406291,27.15446,27.048306,26.83458,26.879753,27.291611,26.862573,26.4,42.088604
