Time,101 (C),102 (C),103 (C),104 (C),105 (C),106 (C),107 (C),108 (C),109 (C),110 (C),111 (C),112 (C),113 (C),114 (C),115 (C),Temp,%RH
119,31.828124,31.831674,31.869332,31.934957,31.855392,31.899125,31.805475,31.893787,31.808806,31.662418,31.613233,31.62424,31.619592,31.578752,31.499029,31.1,61.353856
119.25,31.773026,31.838948,31.857871,31.94015,31.872006,31.871066,31.790926,31.904185,31.828545,31.662418,31.579988,31.618,31.591558,31.576675,31.495914,31.1,61.927056
119.5,31.78654,31.820244,31.871415,31.915223,31.863699,31.882498,31.822102,31.904185,31.822312,31.706043,31.606999,31.696007,31.649703,31.584981,31.527066,31.1,62.614896
119.75,31.78654,31.828557,31.877667,31.943265,31.863699,31.877302,31.813789,31.904185,31.825429,31.703966,31.648555,31.654403,31.63309,31.584981,31.532258,31.1,61.353856
120,31.781342,31.838948,31.869332,31.926648,31.860584,31.885615,31.830416,31.912504,31.822312,31.664495,31.613233,31.648163,31.644511,31.578752,31.512528,31.1,60.895296
120.25,31.784461,31.855573,31.866206,31.943265,31.857469,31.885615,31.824181,31.907305,31.817118,31.587632,31.590377,31.612799,31.629975,31.587058,31.495914,31.1,60.895296
120.5,31.773026,31.833752,31.854745,31.945343,31.865776,31.890811,31.824181,31.912504,31.803612,31.689424,31.59661,31.632561,31.636205,31.590173,31.520835,31.1,61.353856
120.75,31.789659,31.83687,31.866206,31.943265,31.863699,31.896007,31.813789,31.912504,31.820234,31.684231,31.626738,31.629441,31.629975,31.595364,31.515643,31.1,62.270976
121,31.803174,31.823361,31.866206,31.912107,31.863699,31.896007,31.83873,31.902106,31.808806,31.637489,31.582066,31.618,31.627899,31.576675,31.499029,31.1,61.583136
121.25,31.797976,31.838948,31.891211,31.953651,31.868891,31.882498,31.824181,31.926021,31.835818,31.654108,31.59661,31.61592,31.629975,31.578752,31.507336,31.1,61.124576
121.5,31.784461,31.831674,31.886002,31.934957,31.860584,31.885615,31.79924,31.907305,31.825429,31.689424,31.638166,31.642962,31.621669,31.601594,31.510451,31.1,61.468496
121.75,31.803174,31.828557,31.866206,31.945343,31.865776,31.909517,31.840808,31.890668,31.828545,31.703966,31.656866,31.640882,31.671507,31.618207,31.520835,31.1,62.270976
122,31.806293,31.817127,31.879751,31.948458,31.877198,31.893929,31.818985,31.929141,31.822312,31.675921,31.623622,31.642962,31.629975,31.595364,31.499029,31.1,61.468496
122.25,31.794857,31.82544,31.869332,31.94015,31.888621,31.871066,31.849122,31.910424,31.828545,31.679037,31.598688,31.629441,31.636205,31.590173,31.512528,31.1,60.895296
122.5,31.801095,31.831674,31.874541,31.915223,31.88239,31.882498,31.830416,31.920822,31.828545,31.679037,31.61531,31.648163,31.644511,31.606786,31.479299,31.1,61.468496
122.75,31.809412,31.845182,31.838075,31.94015,31.872006,31.896007,31.827298,31.910424,31.83374,31.679037,31.623622,31.651283,31.638282,31.643126,31.52395,31.1,62.385616
123,31.809412,31.833752,31.871415,31.965076,31.825278,31.887694,31.832494,31.923942,31.83374,31.672805,31.59661,31.618,31.627899,31.615092,31.510451,31.1,62.156336
123.25,31.78654,31.803618,31.886002,31.923532,31.852277,31.887694,31.827298,31.902106,31.820234,31.634373,31.566482,31.612799,31.59675,31.568369,31.474107,31.1,61.239216
123.5,31.801095,31.838948,31.877667,31.958844,31.880314,31.902242,31.827298,31.912504,31.838934,31.675921,31.579988,31.642962,31.624784,31.595364,31.512528,31.1,62.156336
123.75,31.809412,31.875316,31.899547,31.94015,31.872006,31.87938,31.832494,31.93226,31.838934,31.720585,31.623622,31.664804,31.658009,31.626513,31.52395,31.1,61.812416
124,31.801095,31.845182,31.894337,31.951574,31.872006,31.896007,31.832494,31.902106,31.825429,31.69254,31.671411,31.642962,31.63309,31.601594,31.515643,31.1,61.812416
124.25,31.794857,31.855573,31.886002,31.951574,31.874083,31.912634,31.802358,31.918743,31.83374,31.689424,31.626738,31.654403,31.646588,31.601594,31.520835,31.1,62.270976
124.5,31.819808,31.83687,31.882876,31.945343,31.874083,31.904321,31.835612,31.918743,31.83374,31.695656,31.629855,31.659604,31.652818,31.593288,31.545757,31.1,60.895296
124.75,31.822926,31.847261,31.879751,31.951574,31.90212,31.887694,31.843926,31.895867,31.800495,31.695656,31.63505,31.646083,31.646588,31.618207,31.532258,31.1,60.895296
125,31.809412,31.861808,31.891211,31.956767,31.877198,31.899125,31.860553,31.857394,31.820234,31.672805,31.643361,31.646083,31.649703,31.601594,31.510451,31.1,60.666016
125.25,31.825006,31.858691,31.904756,31.956767,31.888621,31.887694,31.857435,31.910424,31.830623,31.654108,31.571677,31.626321,31.624784,31.578752,31.493837,31.1,62.385616
125.5,31.825006,31.853495,31.899547,31.94015,31.874083,31.91783,31.83873,31.918743,31.847246,31.672805,31.601805,31.642962,31.646588,31.587058,31.495914,31.1,62.385616
125.75,31.819808,31.850378,31.894337,31.953651,31.893813,31.890811,31.862631,31.920822,31.835818,31.672805,31.626738,31.637762,31.663201,31.598479,31.515643,31.1,61.353856
126,31.828124,31.870121,31.902672,31.970269,31.888621,31.907438,31.860553,31.912504,31.844129,31.684231,31.601805,31.656484,31.658009,31.593288,31.548872,31.1,61.239216
126.25,31.784461,31.819205,31.870373,31.913146,31.867853,31.885615,31.826259,31.897947,31.814001,31.65307,31.58726,31.613839,31.634128,31.589135,31.51149,31.1,61.812416
126.5,31.78758,31.832713,31.862038,31.938072,31.859546,31.872106,31.823142,31.897947,31.842051,31.701889,31.622583,31.653363,31.640358,31.605747,31.533296,31.1,61.583136
126.75,31.806293,31.83687,31.887044,31.956767,31.867853,31.882498,31.849122,31.93226,31.851401,31.72474,31.655828,31.659604,31.661124,31.618207,31.547834,31.1,61.239216
127,31.7356,31.753742,31.795357,31.867448,31.815933,31.847165,31.822102,31.869872,31.802573,31.684231,31.608038,31.646083,31.636205,31.61613,31.528104,31.1,61.009936
127.25,31.691937,31.761015,31.80265,31.883027,31.819048,31.872106,31.800279,31.877151,31.803612,31.628141,31.557132,31.62112,31.606094,31.588096,31.483453,31.1,62.041696
127.5,31.675303,31.757898,31.810985,31.874718,31.799318,31.863792,31.795083,31.855315,31.803612,31.616715,31.567521,31.599278,31.597788,31.563177,31.478261,31.1,62.041696
127.75,31.655551,31.769328,31.816195,31.877834,31.82424,31.850282,31.818985,31.888588,31.798417,31.663457,31.584143,31.62424,31.581175,31.598479,31.49799,31.1,61.468496
128,31.718966,31.774524,31.807859,31.883027,31.815933,31.89185,31.805475,31.877151,31.790106,31.688386,31.60596,31.61592,31.621669,31.581867,31.522912,31.1,61.353856
128.25,31.716887,31.754781,31.799524,31.861216,31.802434,31.822224,31.805475,31.885469,31.808806,31.686308,31.634011,31.649203,31.641397,31.581867,31.524989,31.1,62.041696
128.5,31.70857,31.754781,31.816195,31.874718,31.84397,31.852361,31.808593,31.88235,31.81504,31.669689,31.612194,31.671045,31.654894,31.593288,31.522912,31.1,61.927056
128.75,31.716887,31.766211,31.816195,31.871602,31.827355,31.872106,31.803397,31.896907,31.823351,31.578283,31.575832,31.651283,31.638282,31.601594,31.508374,31,61.124576
129,31.724164,31.766211,31.84641,31.879911,31.827355,31.852361,31.800279,31.890668,31.800495,31.614638,31.542587,31.61592,31.619592,31.57356,31.494875,31,60.207456
129.25,31.716887,31.774524,31.816195,31.877834,31.82424,31.858596,31.805475,31.896907,31.758939,31.614638,31.548821,31.618,31.611286,31.571484,31.481376,31.1,61.583136
129.5,31.705452,31.777641,31.810985,31.88822,31.84397,31.86691,31.816906,31.935379,31.825429,31.622947,31.529082,31.607599,31.614401,31.548641,31.489683,31.1,62.729536
129.75,31.70857,31.769328,31.813069,31.894451,31.840854,31.855478,31.803397,31.890668,31.828545,31.628141,31.562327,31.618,31.621669,31.565254,31.486568,31,61.468496
130,31.702333,31.777641,31.81932,31.913146,31.82424,31.86691,31.818985,31.898986,31.817118,31.656186,31.575832,31.642962,31.627899,31.590173,31.500067,31.1,61.697776
130.25,31.713768,31.757898,31.791189,31.871602,31.810741,31.893929,31.805475,31.896907,31.831662,31.606328,31.545704,31.604479,31.619592,31.584981,31.481376,31.1,61.927056
